"sites" "taxa" "age" "PAR" "lenght" "se" "V7"
"4504" "TSOULACC" "Picea" 3750 14.3217637777778 9 2.38836995697201 1.2
"4505" "TSOULACC" "Picea" 4250 12.7531618888889 9 2.19933555855749 1.2
"4506" "TSOULACC" "Picea" 4750 6.385529 9 1.92865785485178 1.1
"4507" "TSOULACC" "Picea" 5250 8.061213375 8 2.72880058644012 1.1
"4508" "TSOULACC" "Picea" 5750 2.87485357142857 7 0.907305776026049 1.1
"4509" "TSOULACC" "Picea" 6250 4.26104 8 1.69849257051116 1.1
"4510" "TSOULACC" "Picea" 6750 2.68623466666667 6 1.48126954316572 1.1
"4511" "TSOULACC" "Picea" 7250 2.18488342857143 7 1.04475997834002 1.1
"4512" "TSOULACC" "Picea" 7750 0.705724666666667 6 0.705724666666667 1.1
"4514" "TSOULACC" "Picea" 8750 1.1325965 6 1.1325965 1.1
"4515" "TSOULACC" "Picea" 9250 1.3564665 6 0.882415329393884 1.1
"4516" "TSOULACC" "Picea" 9750 0.5939032 5 0.5939032 1.1
"4517" "TSOULACC" "Pinus" 200 136.30805 6 4.46909330981502 1.1
"4518" "TSOULACC" "Pinus" 750 148.0852 6 8.57066855393051 1.1
"4519" "TSOULACC" "Pinus" 1250 172.780366666667 6 10.2934906419111 1.1
"4520" "TSOULACC" "Pinus" 1750 218.516171428571 7 23.2902836331531 1.1
"4521" "TSOULACC" "Pinus" 2250 314.9995875 8 17.194437268348 1.2
"4522" "TSOULACC" "Pinus" 2750 517.16184 10 33.6697994512596 1.2
"4523" "TSOULACC" "Pinus" 3250 426.597488888889 9 22.354123246385 1.2
"4524" "TSOULACC" "Pinus" 3750 557.626866666667 9 31.1517630248764 1.2
"4525" "TSOULACC" "Pinus" 4250 677.212822222222 9 46.4203260769245 1.3
"4526" "TSOULACC" "Pinus" 4750 785.663822222222 9 53.813687970025 1.3
"4527" "TSOULACC" "Pinus" 5250 941.9150625 8 35.1004177190291 1.3
"4528" "TSOULACC" "Pinus" 5750 877.964942857143 7 53.9389455088801 1.3
"4529" "TSOULACC" "Pinus" 6250 980.609925 8 112.948480660667 1.3
"4531" "TSOULACC" "Pinus" 7250 1063.77581428571 7 78.8050377773752 1.3
"4532" "TSOULACC" "Pinus" 7750 919.247583333333 6 76.5390489281492 1.3
"4533" "TSOULACC" "Pinus" 8250 823.483642857143 7 117.280731595077 1.3
"4534" "TSOULACC" "Pinus" 8750 678.140466666667 6 80.3866634893694 1.3
"4535" "TSOULACC" "Pinus" 9250 451.31065 6 118.290339597015 1.2
"4536" "TSOULACC" "Pinus" 9750 63.870466 5 13.0932627726704 1.1
"4537" "TSOULACC" "Poaceae" 200 21.516475 6 2.68817329336826 1.1
"4538" "TSOULACC" "Poaceae" 750 19.481115 6 3.25011379604033 1.1
"4539" "TSOULACC" "Poaceae" 1250 8.870101 6 1.28804073490593 1.1
"4540" "TSOULACC" "Poaceae" 1750 11.8397572857143 7 2.15382771339141 1.1
"4541" "TSOULACC" "Poaceae" 2250 13.638804125 8 1.71488079802261 1.1
"4542" "TSOULACC" "Poaceae" 2750 17.8600851 10 4.39966874429974 1.1
"4543" "TSOULACC" "Poaceae" 3250 11.0422361111111 9 2.96626471663028 1.1
"4544" "TSOULACC" "Poaceae" 3750 16.4396403333333 9 3.00585103614744 1.1
"4545" "TSOULACC" "Poaceae" 4250 31.6694057777778 9 7.02719393970002 1.1
"4546" "TSOULACC" "Poaceae" 4750 23.8554311111111 9 4.63804527184299 1.1
"4547" "TSOULACC" "Poaceae" 5250 32.8571435 8 5.95155916491872 1.1
"4548" "TSOULACC" "Poaceae" 5750 19.8991505714286 7 4.83317311399174 1.1
"4549" "TSOULACC" "Poaceae" 6250 9.8059565 8 1.74136181213957 1.1
"4550" "TSOULACC" "Poaceae" 6750 16.8920761666667 6 5.05116823578276 1.1
"4551" "TSOULACC" "Poaceae" 7250 26.4388354285714 7 10.4122826979428 1.1
"4552" "TSOULACC" "Poaceae" 7750 21.713597 6 7.87616500998972 1.1
"4553" "TSOULACC" "Poaceae" 8250 19.1259295714286 7 5.24826872069126 1.1
"4554" "TSOULACC" "Poaceae" 8750 60.2623016666667 6 16.5493392529594 1.2
"4555" "TSOULACC" "Poaceae" 9250 59.3031283333333 6 8.87000094480657 1.2
"4556" "TSOULACC" "Poaceae" 9750 32.19619 5 9.04548773169695 1.1
"4558" "TSOULACC" "Quercus" 750 0.32461235 6 0.206051344669775 1.1
"4559" "TSOULACC" "Quercus" 1250 0.156830233333333 6 0.156830233333333 1.1
"4560" "TSOULACC" "Quercus" 1750 0.286889285714286 7 0.286889285714286 1.1
"4562" "TSOULACC" "Quercus" 2750 0.1993623 10 0.1993623 1.1
"4563" "TSOULACC" "Quercus" 3250 0.190892777777778 9 0.190892777777778 1.1
"4564" "TSOULACC" "Quercus" 3750 0.508310333333333 9 0.337168201047917 1.1
"4566" "TSOULACC" "Quercus" 4750 2.03521022222222 9 0.704498214826513 1.1
"4567" "TSOULACC" "Quercus" 5250 1.566372125 8 0.768978839397451 1.1
"4568" "TSOULACC" "Quercus" 5750 2.94895828571429 7 1.59121149699635 1.1
"4569" "TSOULACC" "Quercus" 6250 0.724394625 8 0.724394625 1.1
"4570" "TSOULACC" "Quercus" 6750 1.83563616666667 6 0.848429387043354 1.1
"4571" "TSOULACC" "Quercus" 7250 0.678877285714286 7 0.678877285714286 1.1
"4572" "TSOULACC" "Quercus" 7750 0.775363833333333 6 0.775363833333333 1.1
"4574" "TSOULACC" "Quercus" 8750 0.6086665 6 0.6086665 1.1
"4579" "TSOULACC" "Tilia" 1250 0.3507295 6 0.3507295 1.1
"4580" "TSOULACC" "Tilia" 1750 0.232977571428571 7 0.232977571428571 1.1
"4585" "TSOULACC" "Tilia" 4250 1.16802711111111 9 0.625325306869251 1.1
"4586" "TSOULACC" "Tilia" 4750 1.03129122222222 9 0.754709289642446 1.1
"4587" "TSOULACC" "Tilia" 5250 0.484961875 8 0.484961875 1.1
"4589" "TSOULACC" "Tilia" 6250 0.339433375 8 0.339433375 1.1
"4590" "TSOULACC" "Tilia" 6750 0.555754833333333 6 0.555754833333333 1.1
"4591" "TSOULACC" "Tilia" 7250 1.14932042857143 7 0.749974420923231 1.1
"4592" "TSOULACC" "Tilia" 7750 0.994854666666667 6 0.64205992024144 1.1
"4594" "TSOULACC" "Tilia" 8750 0.377532166666667 6 0.377532166666667 1.1
"4597" "TSOULACC" "total_concetration" 200 419.98985755 6 18.9944045386134 1.1
"4598" "TSOULACC" "total_concetration" 750 410.60256275 6 18.1604565597114 1.1
"4599" "TSOULACC" "total_concetration" 1250 420.522961633333 6 22.1535329741698 1.1
"4600" "TSOULACC" "total_concetration" 1750 445.860938142857 7 32.0954543749268 1.1
"4601" "TSOULACC" "total_concetration" 2250 670.380810125 8 42.079735615922 1.1
"4602" "TSOULACC" "total_concetration" 2750 903.5736816 10 33.6994712275669 1.1
"4603" "TSOULACC" "total_concetration" 3250 752.681994 9 43.9111653287967 1.1
"4604" "TSOULACC" "total_concetration" 3750 1025.38186088889 9 45.2627291524078 1.1
"4605" "TSOULACC" "total_concetration" 4250 1296.65650177778 9 71.7199422650011 1.1
"4606" "TSOULACC" "total_concetration" 4750 1501.26418366667 9 54.3877064561105 1.1
"4607" "TSOULACC" "total_concetration" 5250 1918.404224 8 74.2790132417065 1.1
"4608" "TSOULACC" "total_concetration" 5750 1507.014319 7 129.289425902271 1.1
"4609" "TSOULACC" "total_concetration" 6250 1655.080795625 8 118.825392381757 1.1
"4610" "TSOULACC" "total_concetration" 6750 1880.9011885 6 191.829428540527 1.1
"4611" "TSOULACC" "total_concetration" 7250 2213.33090357143 7 160.315376253208 1.1
"4612" "TSOULACC" "total_concetration" 7750 2019.01420733333 6 210.844263738474 1.1
"4613" "TSOULACC" "total_concetration" 8250 1838.98504571429 7 147.076926950723 1.1
"4614" "TSOULACC" "total_concetration" 8750 2042.65685733333 6 253.801601782216 1.1
"4615" "TSOULACC" "total_concetration" 9250 1771.81716366667 6 190.474916209194 1.1
"4616" "TSOULACC" "total_concetration" 9750 849.5499464 5 104.358409351285 1.1
"4618" "VOULK" "Abies" 750 18.4637690274282 6 4.77203157893947 1.1
"4619" "VOULK" "Abies" 1250 13.5401871222634 8 4.27522325516516 1.1
"4620" "VOULK" "Abies" 1750 18.8896511850643 20 3.90971817613764 1.1
"4621" "VOULK" "Abies" 2250 13.0580592357958 17 2.57648051975107 1.1
"4622" "VOULK" "Abies" 2750 29.597746169258 19 4.37009339964057 1.2
"4623" "VOULK" "Abies" 3250 25.7016618631402 4 3.4321616196829 1.1
"4624" "VOULK" "Abies" 3750 24.4847137859007 4 9.71984345441535 1.1
"4625" "VOULK" "Abies" 4250 24.1831619092112 3 2.6561269380814 1.1
"4626" "VOULK" "Abies" 4750 50.5934094998438 5 10.767091492525 1.2
"4627" "VOULK" "Abies" 5250 49.3502745391661 5 6.89532537623806 1.2
"4628" "VOULK" "Abies" 5750 31.3797674877347 6 6.50807956435037 1.2
"4629" "VOULK" "Abies" 6250 24.5656430619763 5 5.75627808511321 1.1
"4630" "VOULK" "Abies" 6750 22.1827042532165 4 4.53305670494948 1.1
"4631" "VOULK" "Abies" 7250 19.5253899586886 3 3.44469723971797 1.1
"4632" "VOULK" "Abies" 7750 25.6511192488558 3 4.85964865066072 1.1
"4633" "VOULK" "Abies" 8250 23.7367083814681 3 8.78863554461604 1.1
"4634" "VOULK" "Abies" 8750 11.7592374720803 4 4.69368586271432 1.1
"4635" "VOULK" "Abies" 9250 15.4245661745089 3 12.1391368838993 1.1
"4637" "VOULK" "Alnus" 200 18.8064177537862 1 0 1.1
"4638" "VOULK" "Alnus" 750 62.9816178661201 6 17.6582887203219 1.2
"4639" "VOULK" "Alnus" 1250 73.372755382226 8 18.4416246695237 1.3
"4640" "VOULK" "Alnus" 1750 54.7422042912664 20 7.66955276203756 1.2
"4641" "VOULK" "Alnus" 2250 31.1045099695323 17 3.9574150611215 1.2
"4642" "VOULK" "Alnus" 2750 34.3725962019342 19 8.12152603062894 1.2
"4643" "VOULK" "Alnus" 3250 24.2790455290233 4 8.98433742298454 1.1
"4644" "VOULK" "Alnus" 3750 33.1658277803923 4 8.72205187230634 1.2
"4645" "VOULK" "Alnus" 4250 11.6193974193583 3 2.58247050757858 1.1
"4646" "VOULK" "Alnus" 4750 12.3251436611144 5 2.39254556743061 1.1
"4647" "VOULK" "Alnus" 5250 17.2483149176614 5 6.33581576489825 1.1
"4648" "VOULK" "Alnus" 5750 11.3326550235988 6 4.23167256247232 1.1
"4649" "VOULK" "Alnus" 6250 8.02785476154529 5 6.52606418501287 1.1
"4650" "VOULK" "Alnus" 6750 1.80809555168105 4 0.993175523251616 1.1
"4651" "VOULK" "Alnus" 7250 10.0119587257097 3 4.1162831611039 1.1
"4652" "VOULK" "Alnus" 7750 3.66550685596048 3 1.15490386037124 1.1
"4653" "VOULK" "Alnus" 8250 2.18754999963339 3 1.09750313584394 1.1
"4654" "VOULK" "Alnus" 8750 3.32355784720087 4 1.57899759934342 1.1
"4655" "VOULK" "Alnus" 9250 1.14998600073227 3 1.14998600073227 1.1
"4656" "VOULK" "Alnus" 10250 2.27521505378922 2 2.27521505378922 1.1
"4657" "VOULK" "Betula" 200 6.26880591792873 1 0 1.1
"4658" "VOULK" "Betula" 750 9.30630219355357 6 4.4797563804236 1.1
"4659" "VOULK" "Betula" 1250 6.73879888273182 8 1.90874555908403 1.1
"4660" "VOULK" "Betula" 1750 7.30680782517347 20 1.60040594471948 1.1
"4661" "VOULK" "Betula" 2250 1.71636673205399 17 0.564374348033068 1.1
"4662" "VOULK" "Betula" 2750 11.7448831548968 19 2.9800062314791 1.1
"4663" "VOULK" "Betula" 3250 6.65504995313489 4 3.43974020994453 1.1
"4664" "VOULK" "Betula" 3750 2.48474284005967 4 1.48891058684993 1.1
"4665" "VOULK" "Betula" 4250 4.19686073833674 3 2.92041992029539 1.1
"4666" "VOULK" "Betula" 4750 1.51633766997974 5 0.937038851811372 1.1
"4667" "VOULK" "Betula" 5250 1.0807022337937 5 1.0807022337937 1.1
"4668" "VOULK" "Betula" 5750 1.94732882336514 6 1.23662298929116 1.1
"4669" "VOULK" "Betula" 6250 1.21018104934249 5 1.04449991037759 1.1
"4670" "VOULK" "Betula" 6750 2.56149999302397 4 1.36202850539003 1.1
"4671" "VOULK" "Betula" 7250 0.79871268555964 3 0.79871268555964 1.1
"4672" "VOULK" "Betula" 7750 1.3329532272706 3 0.85626943599046 1.1
"4673" "VOULK" "Betula" 8250 1.14595859546154 3 1.14595859546154 1.1
"4674" "VOULK" "Betula" 8750 2.48319253731012 4 1.46802601699668 1.1
"4675" "VOULK" "Betula" 9250 4.90824624364617 3 2.99963024787614 1.1
"4676" "VOULK" "Betula" 10250 4.55043010757842 2 4.55043010757842 1.1
"4677" "VOULK" "Carpinus" 200 81.4944769330734 1 0 1
"4678" "VOULK" "Carpinus" 750 309.824894091421 6 74.9621344345087 2
"4679" "VOULK" "Carpinus" 1250 274.613499057927 8 41.7150238298701 2
"4680" "VOULK" "Carpinus" 1750 211.753558689746 20 23.585095774413 2
"4681" "VOULK" "Carpinus" 2250 94.0199517527682 17 11.9283235231288 1
"4682" "VOULK" "Carpinus" 2750 250.609646807164 19 52.4928757914414 2
"4683" "VOULK" "Carpinus" 3250 190.744286801308 4 29.7077552142616 2
"4684" "VOULK" "Carpinus" 3750 238.513764849718 4 21.8615043806302 2
"4685" "VOULK" "Carpinus" 4250 212.149200153049 3 53.6373745698689 2
"4686" "VOULK" "Carpinus" 4750 189.32823921399 5 19.4643865719507 2
"4687" "VOULK" "Carpinus" 5250 297.317727095006 5 32.4787294038362 2
"4688" "VOULK" "Carpinus" 5750 189.214455664779 6 41.5460799196766 2
"4689" "VOULK" "Carpinus" 6250 90.0687739706778 5 24.0344078346687 1
"4690" "VOULK" "Carpinus" 6750 81.2436632135101 4 25.0408600902059 1
"4691" "VOULK" "Carpinus" 7250 47.2549491770181 3 18.8762086705461 1
"4692" "VOULK" "Carpinus" 7750 11.9812634835655 3 5.88302678884434 1
"4693" "VOULK" "Carpinus" 8250 11.3193124411322 3 5.08310788774672 1
"4694" "VOULK" "Carpinus" 8750 1.58910560834804 4 0.954882369883943 1
"4695" "VOULK" "Carpinus" 9250 5.32908812365375 3 4.28218563977228 1
"4696" "VOULK" "Carpinus" 10250 0.568803763447305 2 0.568803763447305 1
"4697" "VOULK" "Corylus" 200 12.5376118358575 1 0 1.2
"4698" "VOULK" "Corylus" 750 25.3929691340975 6 5.15231569533178 1.3
"4699" "VOULK" "Corylus" 1250 24.8737182492261 8 4.30224420587937 1.3
"4700" "VOULK" "Corylus" 1750 31.4390414005726 20 4.28344620155158 1.3
"4701" "VOULK" "Corylus" 2250 18.4355807973101 17 3.08622883908642 1.2
"4702" "VOULK" "Corylus" 2750 41.8970827272052 19 9.9324383397723 1.4
"4703" "VOULK" "Corylus" 3250 28.6353358392414 4 2.89660875577452 1.3
"4704" "VOULK" "Corylus" 3750 27.1283592277329 4 9.68871699693255 1.3
"4705" "VOULK" "Corylus" 4250 23.7780226868572 3 13.048070857388 1.3
"4706" "VOULK" "Corylus" 4750 13.8324881648271 5 1.59413037050685 1.2
"4707" "VOULK" "Corylus" 5250 30.0580402679041 5 5.04965585347273 1.3
"4708" "VOULK" "Corylus" 5750 22.703593791604 6 4.36569504878352 1.3
"4709" "VOULK" "Corylus" 6250 25.8967741875224 5 8.05504895522418 1.3
"4710" "VOULK" "Corylus" 6750 27.7321048653046 4 8.73668355922078 1.3
"4711" "VOULK" "Corylus" 7250 47.3987569999069 3 14.0453988343555 1.4
"4712" "VOULK" "Corylus" 7750 13.0876147419393 3 4.21234760357479 1.2
"4713" "VOULK" "Corylus" 8250 32.1292834851653 3 8.99449597275642 1.3
"4714" "VOULK" "Corylus" 8750 11.9235737500413 4 1.49265714044209 1.2
"4715" "VOULK" "Corylus" 9250 8.2456646065525 3 4.20483684853229 1.2
"4716" "VOULK" "Corylus" 10250 0.568803763447305 2 0.568803763447305 1.1
"4717" "VOULK" "Cyperaceae" 200 18.8064177537862 1 0 1.1
"4718" "VOULK" "Cyperaceae" 750 30.1685509446099 6 5.54629177213019 1.1
"4719" "VOULK" "Cyperaceae" 1250 23.9324225939777 8 6.53219363535429 1.1
"4720" "VOULK" "Cyperaceae" 1750 27.2631086269555 20 4.27614863804386 1.1
"4721" "VOULK" "Cyperaceae" 2250 29.2164201522008 17 5.61856841409768 1.1
"4722" "VOULK" "Cyperaceae" 2750 93.7556194214335 19 11.615433830079 1.2
"4723" "VOULK" "Cyperaceae" 3250 58.2748605698645 4 10.5839387689398 1.2
"4724" "VOULK" "Cyperaceae" 3750 51.8346985389836 4 11.78402647397 1.2
"4725" "VOULK" "Cyperaceae" 4250 26.0615067087077 3 6.78459002803273 1.1
"4726" "VOULK" "Cyperaceae" 4750 19.0900059105987 5 3.50858176426921 1.1
"4727" "VOULK" "Cyperaceae" 5250 32.578879899425 5 4.73076612674216 1.1
"4728" "VOULK" "Cyperaceae" 5750 42.9444875516185 6 3.05677381542796 1.1
"4729" "VOULK" "Cyperaceae" 6250 29.3711503382722 5 8.05210101156344 1.1
"4730" "VOULK" "Cyperaceae" 6750 43.3815293902311 4 9.74534303667701 1.1
"4731" "VOULK" "Cyperaceae" 7250 23.3910861006151 3 4.60893525941232 1.1
"4732" "VOULK" "Cyperaceae" 7750 29.8761228234297 3 12.1380210739886 1.1
"4733" "VOULK" "Cyperaceae" 8250 41.3500925685987 3 10.6089379207922 1.1
"4734" "VOULK" "Cyperaceae" 8750 43.302426939101 4 6.34091344531186 1.1
"4735" "VOULK" "Cyperaceae" 9250 75.9095334967274 3 10.8272980386161 1.2
"4736" "VOULK" "Cyperaceae" 10250 32.5052526356424 2 6.1734032787742 1.1
"4737" "VOULK" "Fagus" 200 9.40320887689309 1 0 1.1
"4738" "VOULK" "Fagus" 750 38.856422285699 6 11.2747936471137 1.2
"4739" "VOULK" "Fagus" 1250 29.9071136808561 8 7.80390423357395 1.2
"4740" "VOULK" "Fagus" 1750 25.8743288987646 20 6.51959896586356 1.2
"4741" "VOULK" "Fagus" 2250 15.7850132307767 17 2.23531187254698 1.1
"4742" "VOULK" "Fagus" 2750 23.5390731433793 19 5.05129370541521 1.2
"4743" "VOULK" "Fagus" 3250 23.9413900728653 4 2.06261836681098 1.2
"4744" "VOULK" "Fagus" 3750 23.6806969059206 4 6.79576167560041 1.2
"4745" "VOULK" "Fagus" 4250 6.98236554167792 3 2.14418137635414 1.1
"4746" "VOULK" "Fagus" 4750 8.22339174120431 5 1.74985297704272 1.1
"4747" "VOULK" "Fagus" 5250 11.6542477704888 5 3.85793286979229 1.1
"4748" "VOULK" "Fagus" 5750 5.0284496451683 6 2.45440492266989 1.1
"4749" "VOULK" "Fagus" 6250 3.76422801539429 5 1.34650651536814 1.1
"4750" "VOULK" "Fagus" 6750 5.91839961121344 4 4.4362545060674 1.1
"4751" "VOULK" "Fagus" 7250 3.39475887755562 3 0.723743587471589 1.1
"4752" "VOULK" "Fagus" 7750 2.93056829004542 3 2.93056829004542 1.1
"4753" "VOULK" "Fagus" 8250 1.13398982139706 3 1.13398982139706 1.1
"4754" "VOULK" "Fagus" 8750 4.62415636377348 4 1.42342051248596 1.1
"4755" "VOULK" "Fagus" 9250 3.02911612218923 3 2.03580728302286 1.1
"4756" "VOULK" "Fagus" 10250 0.568803763447305 2 0.568803763447305 1.1
"4757" "VOULK" "Fraxinus" 200 50.1504473434298 1 0 1
"4758" "VOULK" "Fraxinus" 750 107.24435778594 6 23.7091998275701 2
"4760" "VOULK" "Fraxinus" 1750 30.6185512862555 20 4.41221506672052 1
"4761" "VOULK" "Fraxinus" 2250 10.2513780644742 17 1.62504804273668 1
"4762" "VOULK" "Fraxinus" 2750 40.8316056724318 19 9.03336204158954 1
"4763" "VOULK" "Fraxinus" 3250 23.3912857819369 4 3.27374525261542 1
"4764" "VOULK" "Fraxinus" 3750 30.6995483591127 4 2.65413011423151 1
"4765" "VOULK" "Fraxinus" 4250 19.5275264982059 3 3.22865997101912 1
"4766" "VOULK" "Fraxinus" 4750 11.7261631341177 5 3.38778667250394 1
"4767" "VOULK" "Fraxinus" 5250 52.7030978471199 5 18.2913418482573 1
"4768" "VOULK" "Fraxinus" 5750 43.9186603649541 6 11.0365122391647 1
"4769" "VOULK" "Fraxinus" 6250 29.002747820565 5 13.6169635589902 1
"4770" "VOULK" "Fraxinus" 6750 68.3832165378745 4 24.9856151651456 1
"4771" "VOULK" "Fraxinus" 7250 41.699520874969 3 21.5584960249369 1
"4772" "VOULK" "Fraxinus" 7750 20.8871479535239 3 10.0848455868431 1
"4773" "VOULK" "Fraxinus" 8250 29.407928755019 3 7.24660690738643 1
"4774" "VOULK" "Fraxinus" 8750 22.8181735252701 4 4.60667979939463 1
"4775" "VOULK" "Fraxinus" 9250 16.716408491686 3 12.5973614835236 1
"4776" "VOULK" "Fraxinus" 10250 2.84401881723652 2 2.84401881723652 1
"4777" "VOULK" "Juniperus" 200 15.6720147948218 1 0 1.2
"4778" "VOULK" "Juniperus" 750 9.95623923923305 6 6.31928659232488 1.1
"4779" "VOULK" "Juniperus" 1250 13.9828489526156 8 4.39340982322866 1.1
"4780" "VOULK" "Juniperus" 1750 4.02397789031474 20 1.45709758262519 1.1
"4781" "VOULK" "Juniperus" 2250 2.02657685626601 17 0.563493008536014 1.1
"4782" "VOULK" "Juniperus" 2750 6.42521387941284 19 3.16575366187921 1.1
"4783" "VOULK" "Juniperus" 3250 2.73176689131237 4 1.86257518752778 1.1
"4784" "VOULK" "Juniperus" 3750 3.01228525482536 4 1.91468426833922 1.1
"4785" "VOULK" "Juniperus" 4250 8.61791414226149 3 3.45002176201046 1.1
"4786" "VOULK" "Juniperus" 4750 4.27621627034423 5 2.48917612266408 1.1
"4787" "VOULK" "Juniperus" 5250 10.2658662514485 5 2.39993055036818 1.1
"4788" "VOULK" "Juniperus" 5750 8.83723646788367 6 2.9349897655257 1.1
"4789" "VOULK" "Juniperus" 6250 4.36547852797631 5 1.58805660157844 1.1
"4790" "VOULK" "Juniperus" 6750 4.83525779499118 4 1.60758228424137 1.1
"4791" "VOULK" "Juniperus" 7250 8.21462521927332 3 3.44905385090732 1.1
"4792" "VOULK" "Juniperus" 7750 6.97491658133217 3 2.55947413024131 1.1
"4793" "VOULK" "Juniperus" 8250 6.81590770244681 3 5.19268880863623 1.1
"4794" "VOULK" "Juniperus" 8750 8.38021521043295 4 2.47362320593746 1.1
"4795" "VOULK" "Juniperus" 9250 7.51652048582781 3 4.03110589157455 1.1
"4796" "VOULK" "Juniperus" 10250 5.11923387102575 2 5.11923387102575 1.1
"4799" "VOULK" "Picea" 1250 1.04628828771109 8 1.04628828771109 1.1
"4802" "VOULK" "Picea" 2750 0.276144121382757 19 0.276144121382757 1.1
"4805" "VOULK" "Picea" 4250 2.56131213775317 3 1.42053725538424 1.1
"4806" "VOULK" "Picea" 4750 0.837697034464334 5 0.837697034464334 1.1
"4807" "VOULK" "Picea" 5250 0.734429531773358 5 0.734429531773358 1.1
"4809" "VOULK" "Picea" 6250 1.94534815636306 5 1.94534815636306 1.1
"4812" "VOULK" "Picea" 7750 0.976856096681803 3 0.976856096681803 1.1
"4814" "VOULK" "Picea" 8750 0.478313505175335 4 0.478313505175335 1.1
"4817" "VOULK" "Pinus" 200 75.2256710151447 1 0 1.1
"4818" "VOULK" "Pinus" 750 114.980315860523 6 26.537480021405 1.1
"4819" "VOULK" "Pinus" 1250 119.915476509834 8 14.5470646392489 1.1
"4820" "VOULK" "Pinus" 1750 99.1420385246051 20 16.1190069664636 1.1
"4821" "VOULK" "Pinus" 2250 106.555422387968 17 7.14528148074293 1.1
"4822" "VOULK" "Pinus" 2750 350.604416038472 19 40.1705932464347 1.2
"4823" "VOULK" "Pinus" 3250 157.422990368366 4 8.19486427579176 1.1
"4824" "VOULK" "Pinus" 3750 141.342129916535 4 4.92820567144339 1.1
"4825" "VOULK" "Pinus" 4250 166.270260745889 3 18.3731512591574 1.1
"4826" "VOULK" "Pinus" 4750 267.335045391997 5 17.5660927270459 1.1
"4827" "VOULK" "Pinus" 5250 245.875561481423 5 21.8840496826961 1.1
"4828" "VOULK" "Pinus" 5750 270.74946143365 6 16.4180376669054 1.1
"4829" "VOULK" "Pinus" 6250 164.309471100939 5 25.065409937112 1.1
"4830" "VOULK" "Pinus" 6750 89.2070204248841 4 19.7007937579151 1.1
"4831" "VOULK" "Pinus" 7250 77.5196156772375 3 8.36375088000805 1.1
"4832" "VOULK" "Pinus" 7750 98.8391899492409 3 31.0083202178932 1.1
"4833" "VOULK" "Pinus" 8250 158.262743999305 3 25.5221270239618 1.1
"4834" "VOULK" "Pinus" 8750 107.985905992103 4 13.4922737317757 1.1
"4835" "VOULK" "Pinus" 9250 127.595192319946 3 52.0290730670726 1.1
"4836" "VOULK" "Pinus" 10250 69.7278116171556 2 35.5995858103174 1.1
"4837" "VOULK" "Poaceae" 200 282.096266306793 1 0 1
"4838" "VOULK" "Poaceae" 750 594.061948547083 6 142.501333311863 2
"4839" "VOULK" "Poaceae" 1250 346.120693941456 8 31.6073316580863 1
"4840" "VOULK" "Poaceae" 1750 264.856402676474 20 41.757956816638 1
"4841" "VOULK" "Poaceae" 2250 178.331765843731 17 18.6410605479967 1
"4842" "VOULK" "Poaceae" 2750 671.027893007663 19 113.209302493556 2
"4843" "VOULK" "Poaceae" 3250 442.254613077453 4 55.5645893752438 2
"4844" "VOULK" "Poaceae" 3750 383.678290184889 4 19.0479577919435 2
"4845" "VOULK" "Poaceae" 4250 353.463227611669 3 85.1623055255221 1
"4846" "VOULK" "Poaceae" 4750 386.561357374581 5 39.272230011283 2
"4847" "VOULK" "Poaceae" 5250 446.947930924518 5 56.9411195444157 2
"4848" "VOULK" "Poaceae" 5750 482.16261248714 6 49.0177350247743 2
"4849" "VOULK" "Poaceae" 6250 298.617675760047 5 71.9283425666945 1
"4850" "VOULK" "Poaceae" 6750 317.537252617712 4 76.5587882021126 1
"4851" "VOULK" "Poaceae" 7250 415.995625209376 3 53.8072634727117 2
